,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
196598,230-2019-2020-09-0088,Muskoka Tourism Marketing Agency (MTMA),Kilworthy,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512380,36000,9/30/19,3/15/20,Multicultural Tourism Growth in Muskoka.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196098,230-2018-2019-02-0037,Sault Ste. Marie Innovation Centre (SSMIC),Sault Ste. Marie,Northern Ontario Development Program - 2011,,,511675,31500,4/30/18,7/31/19,Hire a youth Intern to complete Applied R&D Activities to enhance the SSMIC's Vulnerable Person Registry tool.,,"· Multi-Year Grant or Contribution, 2017/18 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196097,230-2018-2019-02-0036,Federation of Northern Ontario Municipalities,North Bay,Northern Ontario Development Program - 2011,,,511664,10000,5/1/18,7/31/18,"Annual conference for Northern Ontario municipal leaders to network and discuss economic challenges, review best practices in economic development, and establish priorities for moving forward.",,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196595,230-2019-2020-09-0085,Muskoka Steamship & Discovery Centre,Gravenhurst,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512361,250000,7/1/19,9/30/20,Steam Era signature tourism attraction - adding a 110 ft. long structure to the existing centre that will act as a boathouse for the Wanda III.,,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196593,230-2019-2020-09-0083,Canadian Institute of Forestry,Mattawa,Northern Ontario Development Program - 2011,BGC-Youth Internship (NFP),,512357,31500,9/16/19,12/15/20,"Hire a youth intern as a Forest Science Outreach Coordinator to assist in the delivery of forest science, extension and knowledge exchange programs.",,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196100,230-2018-2019-02-0040,Searchmont Ski Association Inc.,Sault Ste. Marie,Northern Ontario Development Program - 2011,,,511688,31500,1/1/19,4/6/20,"Youth Intern to assist with strategic plan implementation, business development, and stakeholder relationship building.",,"· Multi-Year Grant or Contribution, 2017/18 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196481,230-2019-2020-06-0049,Canada Special Olympics 2020 Games Organizing Committee Inc.,Thunder Bay,Northern Ontario Development Program - 2011,"To encourage economic growth, diversification, job creation, and self-reliant communities in Northern Ontario.",,512210,106500,7/1/19,8/31/20,"Marketing, promotion and translation costs for a national sporting event that will attract tourism spending to the community.",Northern Ontario communities and businesses have financial resources to respond to economic development opportunities; develop the capacity to respond to economic development challenges and opportunities; and implement economic development activities. ,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196464,230-2019-2020-06-0035,Serpent River First Nation Economic Development Corp.,Cutler,Northern Ontario Development Program - 2011,"To encourage economic growth, diversification, job creation, and self-reliant communities in Northern Ontario.",,511889,31500,3/1/19,8/31/20,"Intern to assist with research and development of a business mall, tourism-related initiatives and other business developments for the community.",Northern Ontario communities and businesses have financial resources to respond to economic development opportunities; develop the capacity to respond to economic development challenges and opportunities; and implement economic development activities. ,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196460,230-2019-2020-06-0032,Greater Sudbury Chamber of Commerce,Sudbury,Northern Ontario Development Program - 2011,"To encourage economic growth, diversification, job creation, and self-reliant communities in Northern Ontario.",,511863,31500,6/10/19,9/25/20,"Youth Intern to assist with the planning and execution of our 2nd annual Procurement, Employment and Partnerships Conference.",Northern Ontario communities and businesses have financial resources to respond to economic development opportunities; develop the capacity to respond to economic development challenges and opportunities; and implement economic development activities. ,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196118,230-2018-2019-02-0057,Lakehead University,Thunder Bay,Northern Ontario Development Program - 2011,,,810715,1000000,1/1/18,2/28/19,Centre for Advanced Studies in Engineering and Sciences (CASES) to create a space for the delivery of industry extension services and entrepreneurship support for commercial Intellectual property.,,"· Multi-Year Grant or Contribution, 2016/17 to 2018/19","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196438,230-2019-2020-06-0011,Municipality of Central Manitoulin,Mindemoya,Northern Ontario Development Program - 2011,"To encourage economic growth, diversification, job creation, and self-reliant communities in Northern Ontario.",,511715,45000,3/15/19,10/31/19,"Feasibility Study for Commercial and Arts Hub through repurposing a vacant heritage school building. May result in commercial space, business attraction and social enterprise creation.",Northern Ontario communities and businesses have financial resources to respond to economic development opportunities; develop the capacity to respond to economic development challenges and opportunities; and implement economic development activities. ,2017/18 to 2019/20 Belongs to a previous quarter,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
