,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
92931,253-2018-2019-Q3-00227,Concordia University | Concordia University,Montreal,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180020,632000,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92932,253-2018-2019-Q3-00243,Canadian Coast Guard Auxiliary & Stj-Ccga (N) Inc | Canadian Coast Guard Auxiliary & Stj-Ccga (N) Inc,St. John's,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F6869-18-19-002,25000,12/3/18,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92933,253-2018-2019-Q3-00228,Strawberry Isle Marine Research Society | Strawberry Isle Marine Research Society,Tofino,,"To provide support to organizations that undertakes project that contribute to the development and implementation of costal zone plans, identify restoration priorities, implement projects, and address threats to marine species located on Canada's Coasts",,FP857-180020,27000,12/24/18,,"To provide support to organizations that undertakes project that contribute to the development and implementation of costal zone plans, identify restoration priorities, implement projects, and address threats to marine species located on Canada's Coasts",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92934,253-2018-2019-Q3-00229,Atchison Fishing Ltd | Atchison Fishing Ltd,Prince Rupert,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C016,99999,11/5/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92935,253-2018-2019-Q3-00241,Lake Babine Nation | Lake Babine Nation,Burns Lake,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1678-180005,60000,10/23/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92936,253-2018-2019-Q3-00230,Yekooche First Nation | Yekooche First Nation,Prince George,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-180771,107000,10/30/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92937,253-2018-2019-Q3-00231,Q'Ul-Lhanumutsun Aquatic Resources Society | Q'Ul-Lhanumutsun Aquatic Resources Society,Chemainus,,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-170423,349600,8/23/17,,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,Amended,Fisheries and Oceans Canada | Pêches et Océans Canada
92938,253-2018-2019-Q3-00232,Ocean Cloud Joint Venture | Ocean Cloud Joint Venture,Delta,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C022,16312,10/16/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92939,253-2018-2019-Q3-00233,Hoy/Scott Watershed Society | Hoy/Scott Watershed Society,Coquitlam,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180029,3500,10/17/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92940,253-2018-2019-Q3-00234,Garde Cotiere Auxiliaire | Garde Cotiere Auxiliaire,Sorel-Tracy,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F3751-18-19-001-2,2592.94,11/14/18,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92941,253-2018-2019-Q3-00244,Cheakamus Centre | Cheakamus Centre,Brackendale,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180027,7000,11/19/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92942,253-2018-2019-Q3-00245,Eastern Charlotte Waterways Inc. | Eastern Charlotte Waterways Inc.,Blacks Harbour,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP920-18109,111820,12/7/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92943,253-2018-2019-Q3-00246,Maritime Fishermens Union | Maritime Fishermens Union,Shediac,,"Contributions to support organizations associated with research,development, management, and promotion of fisheries and oceans-related issues",,F5250-180004,10000,11/20/18,,"Contributions to support organizations associated with research,development, management, and promotion of fisheries and oceans-related issues",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92944,253-2018-2019-Q3-00247,Niagara River Restoration Council | Niagara River Restoration Council,Welland,,Recreational Fisheries Conservation Partnerships Program,,FP919-180186,31480,11/20/18,,Recreational Fisheries Conservation Partnerships Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92945,253-2018-2019-Q3-00266,W & R Fisheries Ltd | W & R Fisheries Ltd,Georgetown,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5414-180031,51195.2,9/18/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92946,253-2018-2019-Q3-00248,Ridgeland Aquafarm Inc. | Ridgeland Aquafarm Inc.,Dugald,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C013,187500,11/26/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92947,253-2018-2019-Q3-00249,Mcgill University | Mcgill University,Montreal,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180037,1799233,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92948,253-2018-2019-Q3-00250,Discovery Coast Greenways Land | Discovery Coast Greenways Land,Campbell River,,Recreational Fisheries Conservation Partnerships Program,,FP919-180193,31950,12/20/18,,Recreational Fisheries Conservation Partnerships Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92949,253-2018-2019-Q3-00251,Newfoundland And Labrador Environmental Association | Newfoundland And Labrador Environmental Association,Placentia Bay,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP920-18103,175979,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
